dataId,data,time,src
3,"[0.11060689727250335, 0.7777704866399152, 0.11179343292861513, 0.006885679286404609]",226,3
128,[120.00309779109202],226,3
7,[1.0],226,3
129,[0.0036],226,2
6,[0.9000937109660712],226,2
129,[0.0036],227,2
6,[0.8986938340491984],227,2
7,[1.0],227,3
128,[120.00311070073991],227,3
3,"[0.11261348910102006, 0.7774511163889956, 0.11149642563573577, 0.005506203967532287]",227,3
4,"[0.09688427048867237, 0.8994797489283202, 0.1038283878818619, 0.10002551837949841, 0.10435522169277599, 0.09905427698719026, 0.10065891636717852, 0.09919685205457224, 0.8981374989840052, 0.09843952912641321, 0.8977424254356347, 0.10004791847399845, 0.8986234506111714, 0.10135459569694051, 0.9012964450805611, 0.0995105787785287, 0.10163510193435066, 0.10202467019476424, 0.10391782177747305, 0.8968105213752176, 0.8992926333236109, 0.8988287246230159, 0.1014820927406363, 0.10509419067796152, 0.10647748751547648, 0.10046331873798209, 0.10182267685268524, 0.10205924382398125, 0.09975387953818528, 0.09750446237296159, 0.9025162310732078, 0.09705902432492161, 0.0987690224231469, 0.9009530084868964, 0.900278850335091, 0.10092777808508079, 0.10079083878515459, 0.0962686212811366, 0.10035387970630394, 0.9019908693004015, 0.8998574245103765, 0.10177372342302345, 0.10063090435175019, 0.10204430507545631, 0.9021274056897091, 0.10241980750029173, 0.10136162537736922, 0.10145190760339488, 0.9022104780120215, 0.1014396121585986]",227,4
5,"[0.8968842704886691, 0.8994797489283202, 0.1038283878818619, 0.10002551837949841, 0.10435522169277599, 0.09905427698719026, 0.10065891636717852, 0.8991968520545665, 0.8981374989840052, 0.8984395291264134, 0.09774242543563418, 0.900047918473998, 0.8986234506111714, 0.9013545956969348, 0.10129644508056426, 0.0995105787785287, 0.10163510193435066, 0.10202467019476424, 0.10391782177747305, 0.09681052137522092, 0.09929263332361354, 0.09882872462302204, 0.9014820927406306, 0.10509419067796152, 0.10647748751547648, 0.10046331873798209, 0.9018226768526816, 0.10205924382398125, 0.09975387953818528, 0.09750446237296159, 0.10251623107320633, 0.09705902432492161, 0.0987690224231469, 0.9009530084868964, 0.10027885033509089, 0.9009277780850767, 0.10079083878515459, 0.0962686212811366, 0.9003538797063009, 0.10199086930040209, 0.8998574245103765, 0.10177372342302345, 0.9006309043517443, 0.10204430507545631, 0.10212740568970734, 0.10241980750029173, 0.10136162537736922, 0.10145190760339488, 0.10221047801202719, 0.1014396121585986]",227,4
128,[120.00312361531374],228,3
7,[1.0],228,3
3,"[0.11023833790019327, 0.7764899685443782, 0.11097323149691701, 0.006676747476742549]",228,3
4,"[0.09775336093999941, 0.8973352821607509, 0.09997104237655453, 0.10106721278426678, 0.1002942754221495, 0.10053135319747282, 0.10018932953194572, 0.09692067021839562, 0.8984408334312475, 0.10027445800842909, 0.9003057992861377, 0.09989691110642683, 0.9017817769324594, 0.10198304734884572, 0.8985591406273408, 0.10066300234212441, 0.10182204828432187, 0.0999741154275125, 0.09826992231669865, 0.9018764731001498, 0.8992655643479088, 0.894752630213469, 0.09977181514985388, 0.09834887626431006, 0.10237543809024174, 0.09607850745606346, 0.09967457231835879, 0.09895961877935132, 0.10306128328481359, 0.1017078454589378, 0.8999172565842644, 0.0993773431070776, 0.10151324599201866, 0.8998342470420078, 0.900563492880854, 0.09950234830116997, 0.10430129521956852, 0.09954237113521511, 0.09858064391351422, 0.8970108184023486, 0.8987137933284174, 0.10114667154369088, 0.0958960359797047, 0.09889268027366445, 0.9004605541465531, 0.1000121643861658, 0.10097147886720556, 0.10439100195053497, 0.9062288090133939, 0.10317153104823054]",228,4
5,"[0.8977533609399966, 0.8973352821607509, 0.09997104237655453, 0.10106721278426678, 0.1002942754221495, 0.10053135319747282, 0.10018932953194572, 0.8969206702183893, 0.8984408334312475, 0.9002744580084301, 0.10030579928613652, 0.8998969111064268, 0.9017817769324594, 0.9019830473488413, 0.09855914062734365, 0.10066300234212441, 0.10182204828432187, 0.0999741154275125, 0.09826992231669865, 0.10187647310015334, 0.09926556434791284, 0.09475263021347598, 0.8997718151498478, 0.09834887626431006, 0.10237543809024174, 0.09607850745606346, 0.8996745723183546, 0.09895961877935132, 0.10306128328481359, 0.1017078454589378, 0.09991725658426372, 0.0993773431070776, 0.10151324599201866, 0.8998342470420078, 0.10056349288085382, 0.899502348301167, 0.10430129521956852, 0.09954237113521511, 0.8985806439135109, 0.09701081840234918, 0.8987137933284174, 0.10114667154369088, 0.8958960359796982, 0.09889268027366445, 0.10046055414655275, 0.1000121643861658, 0.10097147886720556, 0.10439100195053497, 0.10622880901339897, 0.10317153104823054]",228,4
6,[0.9012051456450588],228,2
129,[0.0036],228,2
4,"[0.09943638788819639, 0.8999627176501341, 0.10117258239724757, 0.09482039829660723, 0.09879344831908156, 0.1008213984919614, 0.09736168612396857, 0.10270919050796001, 0.8988352750672675, 0.10039255003770671, 0.9035574618818386, 0.09998370646515109, 0.9007849885833743, 0.10370032384322968, 0.9009742730789899, 0.10177763133898311, 0.10073473083302899, 0.10295105381636618, 0.09979881519529521, 0.9008167430141809, 0.9027607975950002, 0.8974832051353784, 0.09780059953492592, 0.10350202020975628, 0.10264711559028437, 0.1002604991272402, 0.09909063247130874, 0.10045761100173911, 0.10078307455053348, 0.09884474775934222, 0.9004078438570106, 0.09911774723629366, 0.09807920082490071, 0.8999605405171522, 0.9011050461802849, 0.09837213268282546, 0.1015905753022769, 0.09860317474106994, 0.10107498511754094, 0.9025505581533522, 0.899008239092875, 0.10163474614317, 0.10269749676520973, 0.10058053129814577, 0.8966862869192416, 0.10244399384383904, 0.09608549009827919, 0.09857862948085439, 0.9038526389205376, 0.1022613753526649]",229,4
5,"[0.8994363878881928, 0.8999627176501341, 0.10117258239724757, 0.09482039829660723, 0.09879344831908156, 0.1008213984919614, 0.09736168612396857, 0.9027091905079534, 0.8988352750672675, 0.9003925500377072, 0.10355746188183872, 0.8999837064651512, 0.9007849885833743, 0.9037003238432235, 0.1009742730789937, 0.10177763133898311, 0.10073473083302899, 0.10295105381636618, 0.09979881519529521, 0.10081674301418485, 0.10276079759500213, 0.0974832051353839, 0.8978005995349204, 0.10350202020975628, 0.10264711559028437, 0.1002604991272402, 0.8990906324713049, 0.10045761100173911, 0.10078307455053348, 0.09884474775934222, 0.10040784385701018, 0.09911774723629366, 0.09807920082490071, 0.8999605405171522, 0.10110504618028351, 0.8983721326828215, 0.1015905753022769, 0.09860317474106994, 0.9010749851175377, 0.10255055815335203, 0.899008239092875, 0.10163474614317, 0.9026974967652026, 0.10058053129814577, 0.09668628691924114, 0.10244399384383904, 0.09608549009827919, 0.09857862948085439, 0.10385263892054358, 0.1022613753526649]",229,4
